race_id,race_date,track,race_no,segment,strategy,decision,purchased,bet_count,stake_yen,payout_yen,profit_yen,hit,hit_combinations,main_line_id,main_line_size,a_car,b_car,m3_car,r1l_car,r1b_car,pair_win_sum,b_score,pair_top3_sum,b_top3,score_gap_A_vs_R1L
3620240522010009,2024-05-22,小田原競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,3,3,3,7,4,1,5,,105.39,,,
3620240522010010,2024-05-22,小田原競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,1,3,4,7,42.9,104.62,86.4,48.0,
3620240522010011,2024-05-22,小田原競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,2,4,7,1,36.4,103.00,102.3,52.3,
8620240523010008,2024-05-23,別府競輪,8,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,1,7,3,6,2,16.2,104.26,,,
8620240523010009,2024-05-23,別府競輪,9,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,1,7,4,3,22.8,102.57,,,
8620240523010010,2024-05-23,別府競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,2,7,3,1,,100.0,,,
8620240523010011,2024-05-23,別府競輪,11,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,7,3,4,5,2,21.0,105.09,90.4,31.2,6.980000000000004
5120240523010006,2024-05-23,福井競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,7,2,3,5,1,27.2,104.94,,,
5120240523010007,2024-05-23,福井競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,3,6,4,7,43.1,100.27,,,
5120240523010009,2024-05-23,福井競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,1,7,2,4,,102.84,,,
5120240523010011,2024-05-23,福井競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,4,7,2,6,43.1,100.10,93.1,38.0,
8420240526010006,2024-05-26,武雄競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,3,7,4,5,2,29.0,103.25,,,
8420240526010008,2024-05-26,武雄競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,3,5,1,6,3,4,,100.74,,,
8420240526010009,2024-05-26,武雄競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,3,3,3,7,4,2,5,,106.56,,,
8420240526010010,2024-05-26,武雄競輪,10,後半,late_v1,mainline_4pt,1,4,400,280,-120,1,1-7-4,1,3,7,1,4,5,2,58.1,99.93,114.5,54.5,
8420240526010011,2024-05-26,武雄競輪,11,後半,late_v1,mainline_4pt,1,4,400,0,-400,0,,1,3,7,4,2,5,1,87.2,103.30,130.0,50.0,
5420240527010008,2024-05-27,向日町競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,2,6,7,3,,102.88,,,
5420240527010009,2024-05-27,向日町競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,4,3,7,2,5,,104.13,,,
5420240527010010,2024-05-27,向日町競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,1,7,4,2,46.4,101.63,106.9,45.4,
5420240527010011,2024-05-27,向日町競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,7,4,1,5,3,13.3,100.43,93.3,43.3,
6120240528010010,2024-05-28,玉野競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,7,2,4,,103.85,,,
6120240528010011,2024-05-28,玉野競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,7,3,5,4,2,51.5,103.03,95.8,42.3,
1120240529010006,2024-05-29,函館競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,3,7,4,5,1,41.7,102.22,,,
1120240529010007,2024-05-29,函館競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,4,3,7,2,4,5,1,45.5,105.14,,,
1120240529010008,2024-05-29,函館競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,3,7,5,1,4,,104.21,,,
1120240529010009,2024-05-29,函館競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,2,4,7,2,6,1,5,,99.7,,,
1120240529010010,2024-05-29,函館競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,1,5,7,2,49.0,105.79,109.6,68.0,
1120240529010011,2024-05-29,函館競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,3,1,5,4,7,28.3,102.25,113.3,60.0,
4620240529010009,2024-05-29,富山競輪,9,中盤,middle_v0,buy,1,2,200,0,-200,0,,1,3,4,3,7,2,5,,108.11,,,
4620240529010010,2024-05-29,富山競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,1,4,6,3,43.5,103.42,88.8,38.8,
4620240529010011,2024-05-29,富山競輪,11,後半,late_v1,mainline_4pt,1,4,400,240,-160,1,4-1-7,1,3,4,1,7,6,3,73.0,100.71,119.9,51.2,
3720240530010006,2024-05-30,伊東競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,7,5,4,3,46.8,105.74,,,
5420240601010011,2024-06-01,向日町競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,7,1,2,3,56.7,107.86,91.7,39.1,
6120240603010009,2024-06-03,玉野競輪,9,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,7,1,4,3,5,29.299999999999997,105.00,,,
6120240603010010,2024-06-03,玉野競輪,10,中盤,middle_v0,buy,1,2,200,0,-200,0,,2,3,4,2,5,1,6,,105.82,,,
6120240603010011,2024-06-03,玉野競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,1,7,3,4,56.5,103.30,100.3,52.3,
4420240605010007,2024-06-05,大垣競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,4,2,3,5,1,40.8,101.18,,,
4420240605010010,2024-06-05,大垣競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,7,3,2,6,1,43.1,107.25,138.6,75.0,
4420240605010011,2024-06-05,大垣競輪,11,後半,late_v1,rough_18pt,1,18,1800,560,-1240,1,5-1-7,1,3,5,1,6,7,2,39.5,95.20,91.1,28.0,5.1499999999999915
2520240608010006,2024-06-08,大宮競輪,6,前半,early_v0,buy,1,4,400,0,-400,0,,2,3,4,7,2,5,3,21.0,98.06,,,
2520240608010008,2024-06-08,大宮競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,3,7,5,2,4,,102.05,,,
2520240608010009,2024-06-08,大宮競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,2,7,4,5,3,,98.13,,,
2520240608010010,2024-06-08,大宮競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,4,3,7,2,5,27.6,104.65,86.3,50.0,
2520240608010011,2024-06-08,大宮競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,7,3,2,4,31.0,104.65,103.8,53.8,
3120240610010006,2024-06-10,松戸競輪,6,前半,early_v0,buy,1,4,400,0,-400,0,,3,3,2,7,5,4,1,12.3,99.56,,,
3120240610010008,2024-06-10,松戸競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,7,5,2,4,,103.4,,,
3120240610010010,2024-06-10,松戸競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,5,3,6,4,2,35.8,103.37,78.0,40.0,
3120240610010011,2024-06-10,松戸競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,1,7,2,4,13.1,98.19,119.30000000000001,45.4,
4820240611010009,2024-06-11,四日市競輪,9,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,7,1,5,2,4,22.0,98.40,,,
4820240611010010,2024-06-11,四日市競輪,10,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,4,3,7,5,2,,104.69,,,
4820240611010011,2024-06-11,四日市競輪,11,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,4,1,5,6,4,2,32.8,98.31,85.6,31.8,9.61
2120240614010006,2024-06-14,弥彦競輪,6,前半,early_v0,buy,1,4,400,0,-400,0,,2,3,4,7,1,5,3,21.0,102.52,,,
2120240614010008,2024-06-14,弥彦競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,7,3,2,1,4,,103.11,,,
2120240614010009,2024-06-14,弥彦競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,2,4,6,1,,102.21,,,
2120240614010010,2024-06-14,弥彦競輪,10,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,3,5,1,7,2,37.5,100.00,64.5,18.7,7.709999999999994
2120240614010011,2024-06-14,弥彦競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,2,5,7,4,1,26.9,104.76,97.8,36.3,
3720240617010010,2024-06-17,伊東競輪,10,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,3,3,2,4,5,7,1,22.6,103.00,89.3,33.3,2.039999999999992
3720240617010011,2024-06-17,伊東競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,7,2,5,4,3,32.3,102.88,104.8,42.3,
8520240617010007,2024-06-17,佐世保競輪,7,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,7,1,4,3,5,21.3,102.63,,,
8520240617010009,2024-06-17,佐世保競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,5,7,4,3,,96.27,,,
8520240617010010,2024-06-17,佐世保競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,7,4,5,2,22.599999999999998,104.55,109.30000000000001,51.7,
8520240617010011,2024-06-17,佐世保競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,4,1,7,5,3,36.6,99.77,91.0,44.4,
4420240617010006,2024-06-17,大垣競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,7,5,1,4,2,36.8,105.59,,,
4420240617010007,2024-06-17,大垣競輪,7,前半,early_v0,skip_threshold,0,0,0,0,0,0,,2,3,4,7,2,1,5,25.9,102.52,,,
4420240617010008,2024-06-17,大垣競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,3,3,5,2,6,1,7,,103.66,,,
4420240617010010,2024-06-17,大垣競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,5,4,7,3,27.4,101.00,86.1,37.9,
4420240617010011,2024-06-17,大垣競輪,11,後半,late_v1,rough_18pt,1,18,1800,0,-1800,0,,1,3,4,1,7,5,2,33.400000000000006,100.00,81.8,31.8,8.25
5120240619010008,2024-06-19,福井競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,4,1,7,3,4,2,,103.45,,,
5120240619010010,2024-06-19,福井競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,7,2,5,4,1,36.2,107.30,110.9,59.2,
5120240619010011,2024-06-19,福井競輪,11,後半,late_v1,skip_middle,0,0,0,0,0,0,,3,3,3,7,4,2,5,40.1,104.08,109.69999999999999,41.6,
1220240619010006,2024-06-19,青森競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,7,2,5,55.7,102.70,,,
1220240619010008,2024-06-19,青森競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,4,3,7,2,6,3,5,,104.03,,,
1220240619010010,2024-06-19,青森競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,1,7,4,2,5,21.1,100.53,99.19999999999999,38.4,
1220240619010011,2024-06-19,青森競輪,11,後半,late_v1,skip_rough_score_gap_ge_10,0,0,0,0,0,0,,1,3,1,5,7,6,2,22.2,97.96,71.3,26.9,11.11
7120240620010007,2024-06-20,高松競輪,7,前半,early_v0,buy,1,4,400,0,-400,0,,1,3,1,7,3,4,2,20.3,100.40,,,
7120240620010008,2024-06-20,高松競輪,8,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,6,2,7,,102.41,,,
7120240620010009,2024-06-20,高松競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,1,4,7,2,5,,100.9,,,
2720240622010006,2024-06-22,京王閣競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,3,3,3,7,4,5,1,34.3,102.51,,,
2720240622010009,2024-06-22,京王閣競輪,9,中盤,middle_v0,skip_threshold,0,0,0,0,0,0,,1,3,5,1,7,2,6,,103.33,,,
2720240622010010,2024-06-22,京王閣競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,1,3,5,3,4,2,7,31.1,108.86,104.4,60.0,
2720240622010011,2024-06-22,京王閣競輪,11,後半,late_v1,mainline_4pt,1,4,400,0,-400,0,,1,3,1,5,4,3,7,93.5,101.58,125.30000000000001,38.4,
3620240624010006,2024-06-24,小田原競輪,6,前半,early_v0,skip_threshold,0,0,0,0,0,0,,1,3,4,1,5,2,3,32.1,103.00,,,
3620240624010010,2024-06-24,小田原競輪,10,後半,late_v1,skip_middle,0,0,0,0,0,0,,2,3,5,4,2,3,1,20.400000000000002,104.76,92.3,42.3,
